,name,idx,lat,lon,url
1944,"Xingsong Compound, Hohhot",936,40.845941,111.661607,http://aqicn.org/city/china/huhehaote/xingsongxiaoqu/
1945,"Sugar refinery, Hohhot",937,40.812974,111.615625,http://aqicn.org/city/china/huhehaote/tangchang/
1946,"Ruyi Sewage Plant, Hohhot",938,40.842299,111.749138,http://aqicn.org/city/china/huhehaote/ruyishuichulichang/
1947,"No.29 Middle School, Hohhot",939,40.277474,111.204041,http://aqicn.org/city/china/huhehaote/ershijiuzhong/
1948,"Engineering University, Jinchuan Campus, Hohhot",940,40.842299,111.749138,http://aqicn.org/city/china/huhehaote/gongdajinchuanxiaoqu/
1949,"City Environmental Monitoring Station, Baotou",3410,40.6532,109.8756,http://aqicn.org/city/china/baotou/shihuanjingjiancezhan/
1950,"Donghe EPB, Baotou",3411,40.5905,110.0067,http://aqicn.org/city/china/baotou/donghechenghuanju/
1951,"Baotou shopping mall, Baotou",3412,40.6575,109.8104,http://aqicn.org/city/china/baotou/baobaidalou/
1952,"Qīngshān bīnguǎn, Baotou",3413,40.6821,109.8538,http://aqicn.org/city/china/baotou/qingshanbinguan/
1953,"Huilong logistics, Baotou",3414,40.6288,109.8654,http://aqicn.org/city/china/baotou/huilongwuliu/
1954,"Dōng hé hóng lóngwān, Baotou",3415,40.5546,110.0377,http://aqicn.org/city/china/baotou/donghehonglongwan/
1955,"Zònghé lóu, Eerduosi",3416,39.8129,110.0023,http://aqicn.org/city/china/eerduosi/zonghelou/
1956,"Bayīnmèngkè forest office, Eerduosi",3417,39.8261,109.9486,http://aqicn.org/city/china/eerduosi/bayinmengkelinchangbanshichu/
1957,"Kāngzéyuàn, Eerduosi",3418,39.5986,109.7736,http://aqicn.org/city/china/eerduosi/kangzeyuan/
1958,"Huatai Automobile Mall, Eerduosi",3419,39.5989,109.8119,http://aqicn.org/city/china/eerduosi/huataiqichecheng/
1959,"Olympus Garden, Eerduosi",3420,39.7884,109.9734,http://aqicn.org/city/china/eerduosi/aolinhuayuan/
1960,"Tianyi Road, Chifeng",3585,42.2556,118.8789,http://aqicn.org/city/china/chifeng/tianyilu/
1961,"Songshan No.1 Middle School, Chifeng",3586,42.2814,118.9233,http://aqicn.org/city/china/chifeng/songshanyizhong/
1962,"Hada Street, Chifeng",3587,42.2725,118.9572,http://aqicn.org/city/china/chifeng/hadajie/
1963,"Songshan Road, Chifeng",3588,42.0317,119.2719,http://aqicn.org/city/china/chifeng/songshanlu/
1964,Huhehaote,1470,40.842299,111.749138,http://aqicn.org/city/huhehaote/
1965,Baotou,1471,40.657449,109.840347,http://aqicn.org/city/baotou/
1966,Chifeng,1472,42.257817,118.886856,http://aqicn.org/city/chifeng/
1967,Eerduosi,3477,39.608266,109.781327,http://aqicn.org/city/eerduosi/
1968,"Juying primary school, Wuhai",7297,39.6719,106.8219,http://aqicn.org/city/china/wuhai/juyingxuexiao/
1969,"Forestry Bureau, Wuhai",7298,39.6969,106.8089,http://aqicn.org/city/china/wuhai/shilinyeju/
1970,"zhōnghǎi bó wān xuéxiào, Wuhai",7299,39.6572,106.7931,http://aqicn.org/city/china/wuhai/zhonghaibowanxuexiao/
1971,"Tongliao hotels, Tongliao",7300,43.6267,122.2603,http://aqicn.org/city/china/tongliao/tongliaobinguan/
1972,"jiāo jiàn lǚ yè, Tongliao",7301,43.6156,122.3039,http://aqicn.org/city/china/tongliao/jiaojianlvye/
1973,"Art vocational school, Tongliao",7302,43.6801,122.2532,http://aqicn.org/city/china/tongliao/yishuzhiyexuexiao/
1974,"District Environmental Protection Bureau, Hulunbuir",7303,49.2261,119.7594,http://aqicn.org/city/china/hulunbeier/quhuanbaoju/
1975,"City Arts School, Hulunbuir",7304,49.2014,119.7283,http://aqicn.org/city/china/hulunbeier/shiyixiao/
1976,"qiū lín yǎngzhí jīdì, Bayannur",7305,40.916,107.5936,http://aqicn.org/city/china/bayanneer/qiulinyangzhijidi/
1977,"fùzhōng, Bayannur",7306,40.7608,107.4211,http://aqicn.org/city/china/bayanneer/fuzhong/
1978,"City Environmental Building, Bayannur",7307,40.7378,107.3715,http://aqicn.org/city/china/bayanneer/shihuanbaodalou/
1979,"Jining District, Ulanqab",7308,40.9923,113.1306,http://aqicn.org/city/china/wulanchabu/jiningxinqu/
1980,"jí níng jiù qū xī, Ulanqab",7309,41.038,113.0974,http://aqicn.org/city/china/wulanchabu/jiningjiuquxi/
1981,"méng jiāncè zhàn, Hinggan Meng",7310,46.0872,122.062,http://aqicn.org/city/china/xinganmeng/mengjiancezhan/
1982,"shèng huáxīn zhìyào chǎng, Hinggan Meng",7311,46.0703,122.0506,http://aqicn.org/city/china/xinganmeng/shenghuaxinzhiyaochang/
1983,"Keyouqianqi EPA, Hinggan Meng",7312,46.0756,121.9462,http://aqicn.org/city/china/xinganmeng/keyouqianqihuanbaoju/
1984,"Municipal Environmental Monitoring Station, Xilin Gol Meng",7313,43.9317,116.1042,http://aqicn.org/city/china/xilinguolemeng/shihuanbaojiancezhan/
1985,"City government, Xilin Gol Meng",7314,43.9311,116.0781,http://aqicn.org/city/china/xilinguolemeng/shizhengfu/
1986,"Stadium, Alxa Meng",7315,38.8343,105.6775,http://aqicn.org/city/china/alashanmeng/tiyuchang/
1987,"Environmental Building Alliance, Alxa Meng",7316,38.843,105.6975,http://aqicn.org/city/china/alashanmeng/menghuanbaolou/
1988,"EPA New Building, Alxa Meng",7317,38.8516,105.724,http://aqicn.org/city/china/alashanmeng/huanbaojuxinlou/
1989,"光明街小学, Ulanqab",9890,41.0385,113.1076,http://aqicn.org/city/china/wulanchabu/guangmingjiexiaoxue/
1990,"北滨河, Hinggan Meng",9891,46.0707,122.0931,http://aqicn.org/city/china/xinganmeng/beibinhe/
1991,"国华电力东, Hulunbuir",9892,49.1577,119.7512,http://aqicn.org/city/china/hulunbeier/guohuadianlidong/
1992,"Gushan, Fuzhou",941,26.072105,119.352919,http://aqicn.org/city/china/fuzhou/gushan/
1993,"Kuaian, Fuzhou",942,26.028202,119.418528,http://aqicn.org/city/china/fuzhou/kuaian/
1994,"Normal Univertsity, Fuzhou",943,26.038712,119.309506,http://aqicn.org/city/china/fuzhou/shida/
1995,"Wusi North Road, Fuzhou",944,26.0867964,119.3081791,http://aqicn.org/city/china/fuzhou/wusibeilu/
1996,"Yangqiao West  Road, Fuzhou",945,26.076795,119.2662176,http://aqicn.org/city/china/fuzhou/yangqiaoxilu/
1997,"Ziyang, Fuzhou",946,26.076788,119.324574,http://aqicn.org/city/china/fuzhou/ziyang/
1998,"Xidong, Xiamen",1300,24.818055556,118.15694444,http://aqicn.org/city/china/xiamen/xidong/
1999,"Hongwen, Xiamen",1301,24.476666667,118.15138889,http://aqicn.org/city/china/xiamen/hongwen/
2000,"Gulangyu, Xiamen",1302,24.445833333,118.06361111,http://aqicn.org/city/china/xiamen/gulangyu/
2001,"Huli, Xiamen",1303,,,
2002,"Qingyuan Montain, Quanzhou",3421,24.9617,118.6108,http://aqicn.org/city/china/quanzhou/qingyuanshan/
2003,"Tushan Street, Quanzhou",3422,24.9117,118.5819,http://aqicn.org/city/china/quanzhou/tushanjie/
2004,"Jīntóu bù, Quanzhou",3423,24.8978,118.5972,http://aqicn.org/city/china/quanzhou/jintoupu/
2005,"Wanan, Quanzhou",3424,24.9424,118.6663,http://aqicn.org/city/china/quanzhou/wanan/
2006,Fuzhou,1500,26.074508,119.296494,http://aqicn.org/city/fuzhou/
2007,Xiamen,1501,24.479834,118.089425,http://aqicn.org/city/xiamen/
2008,Quanzhou,1502,24.874699,118.675464,http://aqicn.org/city/quanzhou/
2009,"Lì chéngqū cāng hòu lù, Putian",7157,25.442,119.0156,http://aqicn.org/city/china/putian/lichengqucanghoulu/
2010,"Putian City Stations, Putian",7158,25.4552,119.0018,http://aqicn.org/city/china/putian/putianshijiancezhan/
2011,"hán jiāng qū liù zhōng, Putian",7159,25.4556,119.1117,http://aqicn.org/city/china/putian/hanjiangquliuzhong/
2012,"xiù yǔ qū zhèngfǔ, Putian",7160,25.3214,119.1015,http://aqicn.org/city/china/putian/xiuyuquzhengfu/
2013,"Dongzhen Reservoir, Putian",7161,25.4792,118.981,http://aqicn.org/city/china/putian/dongzhenshuiku/
2014,"sān gāng, Sanming",7162,26.2625,117.6211,http://aqicn.org/city/china/sanming/sangang/
2015,"sānmíng èr zhōng, Sanming",7163,26.2708,117.6353,http://aqicn.org/city/china/sanming/sanmingerzhong/
2016,"Sanyuan District Government, Sanming",7164,26.2378,117.6028,http://aqicn.org/city/china/sanming/sanyuanquzhengfu/
2017,"Yangxi, Sanming",7165,26.3108,117.7275,http://aqicn.org/city/china/sanming/yangxi/
2018,"lántián, Zhangzhou",7166,24.5086,117.7206,http://aqicn.org/city/china/zhangzhou/lantian/
2019,"No3 middle school, Zhangzhou",7167,24.5157,117.6569,http://aqicn.org/city/china/zhangzhou/zhangzhousanzhong/
2020,"Dajiuhu, Zhangzhou",7168,24.4674,117.6336,http://aqicn.org/city/china/zhangzhou/jiuhu/
2021,"Mangdangshan, Nanping",7169,26.6761,118.0966,http://aqicn.org/city/china/nanping/mangdangshan/
2022,"Nanping City Stations, Nanping",7170,26.6383,118.1694,http://aqicn.org/city/china/nanping/nanpingshijiancezhan/
2023,"Nanping Aluminum Co., Ltd., Nanping",7171,26.6514,118.1819,http://aqicn.org/city/china/nanping/nanpinglvyeyouxiangongsi/
2024,"nánpíng qī zhōng, Nanping",7172,26.6272,118.1756,http://aqicn.org/city/china/nanping/nanpingqizhong/
2025,"lóngyán shī zhuān, Longyan",7173,25.1174,117.0181,http://aqicn.org/city/china/longyan/longyanshizhuan/
2026,"Longyan City Stations, Longyan",7174,25.1035,117.0216,http://aqicn.org/city/china/longyan/longyanshijiancezhan/
2027,"Minxi Vocational and Technical College, Longyan",7175,25.0661,117.0256,http://aqicn.org/city/china/longyan/minxizhiyejishuxueyuan/
2028,"lóngyán xuéyuàn, Longyan",7176,25.0311,117.0151,http://aqicn.org/city/china/longyan/longyanxueyuan/
2029,"jīn hán shuǐkù, Ningde",7177,26.6946,119.5001,http://aqicn.org/city/china/ningde/jinhanshuiku/
2030,"Jiaocheng Agricultural Bureau, Ningde",7178,26.6607,119.5202,http://aqicn.org/city/china/ningde/jiaochengqunongjiju/
2031,"Ningde Stations, Ningde",7179,26.6611,119.5392,http://aqicn.org/city/china/ningde/ningdeshijiancezhan/
2032,Putian,7887,25.454085,119.007777,http://aqicn.org/city/putian/
2033,Sanming,7888,26.263407,117.638678,http://aqicn.org/city/sanming/
2034,Zhangzhou,7889,24.512949,117.647481,http://aqicn.org/city/zhangzhou/
2035,Nanping,7890,26.641769,118.177708,http://aqicn.org/city/nanping/
2036,Longyan,7891,25.075123,117.017537,http://aqicn.org/city/longyan/
2037,Ningde,7892,26.665617,119.547933,http://aqicn.org/city/ningde/
2038,"City Environmental Monitoring Station, Xining",7562,36.6428,101.748,http://aqicn.org/city/china/xining/shihuanjingjiancezhan/
2039,"Provincial Pharmaceutical Warehouse, Xining",7563,36.6922,101.749,http://aqicn.org/city/china/xining/shengyiyaocangku/
2040,"Silu hospital, Xining",7564,36.5819,101.834,http://aqicn.org/city/china/xining/siluyiyuan/
2041,"No.5 Water Plant, Xining",7565,36.6867,101.524,http://aqicn.org/city/china/xining/diwushuichang/
2043,"City Environmental Monitoring Station, Xining",7562,36.6428,101.748,http://aqicn.org/city/china/xining/shihuanjingjiancezhan/
2044,"Provincial Pharmaceutical Warehouse, Xining",7563,36.6922,101.749,http://aqicn.org/city/china/xining/shengyiyaocangku/
2045,"Silu hospital, Xining",7564,36.5819,101.834,http://aqicn.org/city/china/xining/siluyiyuan/
2046,"No.5 Water Plant, Xining",7565,36.6867,101.524,http://aqicn.org/city/china/xining/diwushuichang/
2047,"Pingan, Haidong",7566,36.4997,102.1086,http://aqicn.org/city/china/haidongdiqu/pinganxian/
2048,"hǎiyàn, xīhǎi, Haibei",7567,36.9639,100.9048,http://aqicn.org/city/china/haibeizhou/haiyanxianxihaizhen/
2049,"tóngrén, lóngwù, Huangnan",7568,35.5102,102.0199,http://aqicn.org/city/china/huangnanzhou/tongrenxianlongwuzhen/
2050,"mǎqìn, dàwǔ, Golog",7569,34.4714,100.2561,http://aqicn.org/city/china/guoluozhou/maqinxiandawuzhen/
2051,"yùshù, jiégǔ, Yushu",7570,33.0014,97,http://aqicn.org/city/china/yushuzhou/yushuxianjieguzhen/
2052,"Delingha, Haixi",7571,37.3753,97.3731,http://aqicn.org/city/china/haixizhou/delinghashi/
2053,"城北区政府, Xining",9893,36.6428,101.7775,http://aqicn.org/city/china/xining/chengbeiquzhengfu/
2054,"平安高铁新区, Haidong",9894,36.5067,102.0306,http://aqicn.org/city/china/haidongdiqu/pingangaotiexinqu/
2055,"Jiancaoping, Taiyuan",1238,37.8873,112.522,http://aqicn.org/city/china/taiyuan/jiancaoping/
2056,"Jianhe, Taiyuan",1239,37.9103,112.573,http://aqicn.org/city/china/taiyuan/jianhe/
2057,"Shanglan, Taiyuan",1240,38.0108,112.434,http://aqicn.org/city/china/taiyuan/shanglan/
2058,"Jinyuan, Taiyuan",1241,37.7124,112.469,http://aqicn.org/city/china/taiyuan/jinyuan/
2059,"Xiaodian, Taiyuan",1242,37.7394,112.5583,http://aqicn.org/city/china/taiyuan/xiaodian/
2060,"Taoyuan, Taiyuan",1243,37.8692,112.5369,http://aqicn.org/city/china/taiyuan/taoyuan/
2061,"Wucheng, Taiyuan",1244,37.8195,112.57,http://aqicn.org/city/china/taiyuan/wucheng/
2062,"Nanzhai, Taiyuan",1245,37.9854,112.549,http://aqicn.org/city/china/taiyuan/nanzhai/
2063,"Jinsheng, Taiyuan",1246,37.7805,112.488,http://aqicn.org/city/china/taiyuan/jinsheng/
2064,"Monitoring station, Changzhi",3434,36.1939,113.0972,http://aqicn.org/city/china/changzhi/jiancezhan/
2065,"Auditing bureau, Changzhi",3435,36.2126,113.0886,http://aqicn.org/city/china/changzhi/shenjiju/
2066,"Àoruìtè, Changzhi",3436,36.1961,113.1466,http://aqicn.org/city/china/changzhi/aoruite/
2067,"Qinghua station, Changzhi",3437,36.1542,113.1097,http://aqicn.org/city/china/changzhi/qinghuazhan/
2068,"Hóngqí square, Datong",3438,40.0958,113.2858,http://aqicn.org/city/china/datong/hongqiguangchang/
2069,"Yungang Hotel, Datong",3439,40.0758,113.2994,http://aqicn.org/city/china/datong/yungangbinguan/
2070,"Ānjiāxiǎo village, Datong",3440,40.1269,113.2661,http://aqicn.org/city/china/datong/anjiaxiaocun/
2071,"Guǒshù farm, Datong",3441,40.1097,113.3819,http://aqicn.org/city/china/datong/guoshuchang/
2072,"Dàtóng university, Datong",3442,40.0917,113.3444,http://aqicn.org/city/china/datong/datongdaxue/
2073,"college of education, Datong",3443,40.0844,113.2711,http://aqicn.org/city/china/datong/jiaoyuxueyuan/
2074,"Technical Schools, Linfen",3444,36.0714,111.5028,http://aqicn.org/city/china/linfen/jigongxuexiao/
2075,"Municipal party committee, Linfen",3445,36.0875,111.5025,http://aqicn.org/city/china/linfen/shiwei/
2076,"City Monitoring Station, Linfen",3446,36.0978,111.5125,http://aqicn.org/city/china/linfen/shijiancezhan/
2077,"Língāng hospital, Linfen",3447,36.0783,111.5531,http://aqicn.org/city/china/linfen/lingangyiyuan/
2078,"Gōngshāng college, Linfen",3448,36.0822,111.5169,http://aqicn.org/city/china/linfen/gongshangxuexiao/
2079,"South Airport, Linfen",3449,36.0417,111.4917,http://aqicn.org/city/china/linfen/nanjichang/
2080,"Sài yú, Yangquan",3466,37.8792,113.4922,http://aqicn.org/city/china/yangquan/saiyu/
2082,"Bái yáng shù, Yangquan",3468,37.8531,113.6292,http://aqicn.org/city/china/yangquan/baiyangshu/
2083,"Nánzhuāng, Yangquan",3469,37.8561,113.5922,http://aqicn.org/city/china/yangquan/nanzhuang/
2084,"Píngtǎn, Yangquan",3470,37.8694,113.5689,http://aqicn.org/city/china/yangquan/pingtan/
2085,"Dà yángquán, Yangquan",3471,37.8500,113.5158,http://aqicn.org/city/china/yangquan/dayangquan/
2086,"City center, Yangquan",3472,37.8564,113.5753,http://aqicn.org/city/china/yangquan/shizhongxin/
2087,"No.8 middle school, Changzhi",3515,36.1855,113.0844444,http://aqicn.org/city/china/changzhi/changzhibazhong/
2088,"Water Company, Jincheng",3516,35.5051,112.85,http://aqicn.org/city/china/jincheng/zilaishuigongsi/
2089,"Baiyun shopping mall, Jincheng",3517,35.4934,112.835,http://aqicn.org/city/china/jincheng/baiyunshangmao/
2090,"City EPA, Jincheng",3518,35.4883,112.8564,http://aqicn.org/city/china/jincheng/shihuanbaoju/
2091,"Institute of Technology, Jincheng",3519,35.4894,112.8664,http://aqicn.org/city/china/jincheng/jishuxueyuan/
2092,"No.1 middle school, Jincheng",3520,35.4813,112.8252,http://aqicn.org/city/china/jincheng/zezhouyizhong/
2093,"Pingshuo, Shuozhou",3521,39.5166917,112.3048622,http://aqicn.org/city/china/shuozhou/ping-shuo/
2095,"District Government, Shuozhou",3523,39.3179,112.4254,http://aqicn.org/city/china/shuozhou/quzhengfu/
2096,"City EPA, Shuozhou",3524,39.3265,112.4078,http://aqicn.org/city/china/shuozhou/shihuanbaoju/
2097,"No.2 middle school, Shuozhou",3525,39.3673,112.4279,http://aqicn.org/city/china/shuozhou/shierzhong/
2098,"Jinlun compound, Jinzhong",3526,37.7019,112.7549,http://aqicn.org/city/china/jinzhong/jinlunxiaoqu/
2099,"Hydraulic Component Factory, Jinzhong",3527,37.790269,112.605406,http://aqicn.org/city/china/jinzhong/yeyajianchang/
2100,"Nandu compound, Jinzhong",3528,37.7111,112.7306,http://aqicn.org/city/china/jinzhong/nanduxiaoqu/
2101,"Yuci district government, Jinzhong",3529,37.7087,112.7105,http://aqicn.org/city/china/jinzhong/yuciquzhengfu/
2102,"Yuncheng Middle School, Yuncheng",3530,35.0147,110.9956,http://aqicn.org/city/china/yuncheng/yunchengzhongxue/
2103,"Yudou BDA, Yuncheng",3531,35.0611,111.0233,http://aqicn.org/city/china/yuncheng/yudukaifaqu/
2104,"Yuncheng college, Yuncheng",3532,,,
2105,"Regional Technical School, Yuncheng",3533,35.0308,110.9678,http://aqicn.org/city/china/yuncheng/diqujixiao/
2106,"Airport new district, Yuncheng",3534,35.1147,111.0414,http://aqicn.org/city/china/yuncheng/konggangxinqu/
2107,"Jiyin, Xinzhou",3535,38.4186,112.7356,http://aqicn.org/city/china/xinzhou/jiyin/
2108,"BDA, Xinzhou",3536,38.4519,112.7383,http://aqicn.org/city/china/xinzhou/kaifaqu/
2109,"Convention Center, Xinzhou",3537,38.4928,112.7003,http://aqicn.org/city/china/xinzhou/huizhanzhongxin/
2110,"City EPA, Luliang",3538,37.2808329,111.7806512,http://aqicn.org/city/china/lvliang/shihuanbaoju/
2111,"Soybean factory, Luliang",3539,37.5333,111.1283,http://aqicn.org/city/china/lvliang/douzhipinchang/
2112,"Water Company, Luliang",3540,37.5136,111.1297,http://aqicn.org/city/china/lvliang/zilaishuigongsi/
2113,"City government, Sanmenxia",4311,34.7772,111.1928,http://aqicn.org/city/china/sanmenxia/shizhengfu/
2114,"Fēngjǐng district, Sanmenxia",4312,34.7997,111.1489,http://aqicn.org/city/china/sanmenxia/fengjingqu/
2115,"No.2 Printing Factory, Sanmenxia",4313,34.7917,111.1858,http://aqicn.org/city/china/sanmenxia/eryin/
2116,"BDA, Sanmenxia",4314,34.7940,111.1580,http://aqicn.org/city/china/sanmenxia/kaifaqu/
2117,Taiyuan,1465,37.87059,112.548879,http://aqicn.org/city/taiyuan/
2118,Datong,1466,40.076816,113.300126,http://aqicn.org/city/datong/
2119,Yangquan,1467,37.856972,113.580519,http://aqicn.org/city/yangquan/
2120,Changzhi,1468,36.195386,113.116255,http://aqicn.org/city/changzhi/
2121,Linfen,1469,36.088067,111.51888,http://aqicn.org/city/linfen/
2122,Sanmenxia,1528,34.772494,111.200135,http://aqicn.org/city/sanmenxia/
2123,Jincheng,3541,35.490702,112.851831,http://aqicn.org/city/jincheng/
2124,Shuozhou,3542,39.331595,112.432825,http://aqicn.org/city/shuozhou/
2125,Jinzhong,3543,37.687024,112.752695,http://aqicn.org/city/jinzhong/
2126,Yuncheng,3544,35.026412,111.007529,http://aqicn.org/city/yuncheng/
2127,Xinzhou,3545,38.416663,112.734174,http://aqicn.org/city/xinzhou/
2128,Luliang,3546,37.518314,111.144319,http://aqicn.org/city/luliang/
2129,"Food Factory, Changchun",1268,43.9167,125.323,http://aqicn.org/city/china/changchun/shipinchang/
2130,"Bus Factory, Changchun",1269,43.91,125.287,http://aqicn.org/city/china/changchun/kechechang/
2131,"Institute of Posts and Telecommunications, Changchun",1270,43.8400,125.2786,http://aqicn.org/city/china/changchun/youdianxueyuan/
2132,"Laodong Park, Changchun",1271,43.8748,125.3649,http://aqicn.org/city/china/changchun/laodonggongyuan/
2133,"Forest area, Changchun",1272,43.8694,125.325,http://aqicn.org/city/china/changchun/yuanlinchu/
2134,"Jinyuetan, Changchun",1273,43.7878,125.454,http://aqicn.org/city/china/changchun/jingyuetan/
2135,"Shuaiwanzi, Changchun",1274,43.55,125.633,http://aqicn.org/city/china/changchun/shuaiwanzi/
2136,"Economic Development Zone Sanitation Department, Changchun",1275,43.8667,125.417,http://aqicn.org/city/china/changchun/jingkaiquhuanweichu/
2137,"High-tech Zone Administrative Committee, Changchun",1276,43.8167,125.25,http://aqicn.org/city/china/changchun/gaoxinquguanweihui/
2138,"Daishan Park, Changchun",1277,43.85,125.217,http://aqicn.org/city/china/changchun/daishangongyuan/
2139,"Hadawan, Jilin",4305,43.8875,126.5550,http://aqicn.org/city/china/jilin/hadawan/
2140,"Fengman, Jilin",4306,43.7256,126.6772,http://aqicn.org/city/china/jilin/fengman/
2141,"Electric Power College, Jilin",4308,43.8228,126.4978,http://aqicn.org/city/china/jilin/dianlixueyuan/
2142,"Jiangnan Park, Jilin",4309,43.8256,126.5500,http://aqicn.org/city/china/jilin/jiangnangongyuan/
2143,"Dongjuzi, Jilin",4310,43.8358,126.5844,http://aqicn.org/city/china/jilin/dongjuzi/
2144,"Jiangbei, Jilin",4437,43.8947,126.5786,http://aqicn.org/city/china/jilin/jiangbei/
2145,"Agricultural Science Academy , Jilin",4438,,,
2146,Changchun,1479,43.816964,125.323471,http://aqicn.org/city/changchun/
2147,Jilin,1480,43.837883,126.549572,http://aqicn.org/city/jilin/
2148,"Monitoring station, Siping",7281,43.1747,124.3419,http://aqicn.org/city/china/siping/jiancezhan/
2149,"Yī shāngchǎng, Siping",7282,43.1594,124.3711,http://aqicn.org/city/china/siping/yishangchang/
2150,"jìng yuán, Siping",7283,43.1847,124.3897,http://aqicn.org/city/china/siping/jingyuan/
2151,"Environment protection office, Liaoyuan",7284,42.8947,125.1358,http://aqicn.org/city/china/liaoyuan/huanbaoju/
2152,"Sewage treatment plant, Liaoyuan",7285,42.8953,125.1567,http://aqicn.org/city/china/liaoyuan/wushuichulichang/
2153,"guāngmíng, Tonghua",7286,41.7156,125.9361,http://aqicn.org/city/china/tonghua/guangming/
2154,"Railway, Tonghua",7287,41.7381,125.9486,http://aqicn.org/city/china/tonghua/tielu/
2155,"xǐ fēng, Baishan",7288,41.9206,126.4047,http://aqicn.org/city/china/baishan/xifeng/
2156,"Environment protection office, Baishan",7289,41.9419,126.4078,http://aqicn.org/city/china/baishan/huanbaoju/
2157,"jiāngnán, Songyuan",7290,45.0878,124.8292,http://aqicn.org/city/china/songyuan/jiangnan/
2158,"Jiangbei, Songyuan",7291,45.1642,124.8528,http://aqicn.org/city/china/songyuan/jiangbei/
2159,"EPA Taobei, Baicheng",7292,45.6289,122.8444,http://aqicn.org/city/china/baicheng/daobeiquhuanbaoju/
2160,"City EPA, Baicheng",7293,45.6175,122.8211,http://aqicn.org/city/china/baicheng/shihuanbaoju/
2161,"Women and Children's Hospital, Yanbian",7294,,,
2162,"Yanbian Hospital, Yanbian",7295,,,
2163,"Chuan Zhen Chaoyang Hospital, Yanbian",7296,,,
2164,Siping,7920,43.16642,124.350398,http://aqicn.org/city/siping/
2165,Yanbian,7921,42.909409,129.471868,http://aqicn.org/city/yanbian/
2166,"Lingbei, Haerbin",1278,45.755,126.542,http://aqicn.org/city/china/haerbin/lingbei/
2167,"Songbei Commercial University, Haerbin",1279,45.8167,126.561,http://aqicn.org/city/china/haerbin/songbeishangda/
2168,"Acheng huining, Haerbin",1280,45.5422,126.979,http://aqicn.org/city/china/haerbin/achenghuining/
2169,"Nangang College Street, Haerbin",1281,45.7222,126.599,http://aqicn.org/city/china/haerbin/nangangxuefulu/
2170,"Taiping Hongwei Park, Haerbin",1282,45.7733,126.689,http://aqicn.org/city/china/haerbin/taipinghongweigongyuan/
2171,"Daowai Chengde Square, Haerbin",1283,45.7667,126.635,http://aqicn.org/city/china/haerbin/daowaichengdeguangchang/
2172,"Xiangfang Hongqi Street, Haerbin",1284,45.7319,126.685,http://aqicn.org/city/china/haerbin/xiangfanghongqidajie/
2173,"Dongli Heping Road, Haerbin",1285,45.7258,126.646,http://aqicn.org/city/china/haerbin/donglihepinglu/
2174,"Daoli Jianguo Road, Haerbin",1286,45.7478,126.593,http://aqicn.org/city/china/haerbin/daolijianguolu/
2175,"Pingfang Light Factory, Haerbin",1287,45.61,126.615,http://aqicn.org/city/china/haerbin/pingfangdongqingchang/
2176,"Hulan Normal College, Haerbin",1288,45.9819,126.6106,http://aqicn.org/city/china/haerbin/hulanshizhuan/
2177,"Provincial Academy of Agricultural Sciences, Haerbin",1289,45.6842,126.6206,http://aqicn.org/city/china/haerbin/shengnongkeyuan/
2178,"Anju Compound, Qiqihaer",3631,47.3636,123.9305,http://aqicn.org/city/china/qiqihaer/anjixiaoqu/
2179,"Party School, Qiqihaer",3632,,,
2180,"Farming Vehicule Factory, Qiqihaer",3633,47.3227,123.9483,http://aqicn.org/city/china/qiqihaer/nongmucheliangchang/
2181,"Fuqu EPA, Qiqihaer",3634,47.2030,123.6261,http://aqicn.org/city/china/qiqihaer/fuquhuanbaoju/
2182,"City Center Square, Qiqihaer",3635,47.3386,123.9305,http://aqicn.org/city/china/qiqihaer/zhongxinguangchang/
2183,"City Environmental Monitoring Station, Qiqihaer",5371,47.2988,123.9450,http://aqicn.org/city/china/qiqihaer/shihuanjingjiancezhan/
2184,"Saertu District, Daqing",3636,46.5776,125.1386,http://aqicn.org/city/china/daqing/saertuqu/
2185,"Datong District, Daqing",3637,46.0347,124.8354,http://aqicn.org/city/china/daqing/datongqu/
2186,"Honggang District, Daqing",3638,46.3991,124.8847,http://aqicn.org/city/china/daqing/honggangqu/
2187,"Longfeng District, Daqing",3639,46.5280,125.1120,http://aqicn.org/city/china/daqing/longfengqu/
2188,"Ranghulu District, Daqing",3640,46.6219,124.8648,http://aqicn.org/city/china/daqing/ranghuluqu/
2189,"Locomotive Factory, Mudanjiang",3641,44.6104,129.6459,http://aqicn.org/city/china/mudanjiang/jichegongchang/
2190,"No. 1 hospital, Mudanjiang",3642,44.5952,129.5902,http://aqicn.org/city/china/mudanjiang/diyiyiyuan/
2191,"Environmental Building, Mudanjiang",7254,44.5610,129.6100,http://aqicn.org/city/china/mudanjiang/huanbaodalou/
2192,"Cultural Square, Mudanjiang",7255,44.5782,129.6115,http://aqicn.org/city/china/mudanjiang/wenhuaguangchang/
2193,Haerbin,1481,45.803775,126.534967,http://aqicn.org/city/haerbin/
2194,Qiqihaer,1482,47.354348,123.918186,http://aqicn.org/city/qiqihaer/
2195,Daqing,1483,46.58931,125.103784,http://aqicn.org/city/daqing/
2196,Mudanjiang,1484,44.551653,129.633169,http://aqicn.org/city/mudanjiang/
2197,Yichun,7881,27.815619,114.416778,http://aqicn.org/city/yichun/
